,Coherence,POS:ADJ,POS:ADP,POS:ADV,POS:AUX,POS:CCONJ,POS:DET,POS:INTJ,POS:NOUN,POS:NUM,POS:PART,POS:PRON,POS:PROPN,POS:PUNCT,POS:SCONJ,POS:SPACE,POS:SYM,POS:VERB,POS:X,open_closed_ratio,propositional_density,n_logical_operators,type_token_ratio,n_words,log10_freq_mean,semantic_diversity_mean,semantic_thematic_similarity,surprisal,coref_local,coref_global,n_constituents,mean_np_length,mean_vp_length
167,3,0.06,0.084,0.044,0.056,0.028,0.112,0.0,0.172,0.012,0.008,0.148,0.0,0.156,0.024,0.0,0.0,0.096,0.0,0.788135593220339,0.336,7.0,0.5450236966824644,211.0,4.689982938388626,2.12035,0.22590996817460443,5.139402879609002,0.23529411764705882,0.24836601307189543,167.0,4.885416666666667,11.297297297297296
168,3,0.02145922746781116,0.0944206008583691,0.03862660944206009,0.08583690987124463,0.017167381974248927,0.07296137339055794,0.0,0.13304721030042918,0.008583690987124463,0.02145922746781116,0.15021459227467812,0.04721030042918455,0.15879828326180256,0.02145922746781116,0.0,0.0,0.12875536480686695,0.0,0.6818181818181818,0.3218884120171674,3.0,0.6230366492146597,191.0,4.571844973544974,2.063872832369942,0.18286946852857325,4.850011550463163,0.34615384615384615,0.19658119658119658,155.0,2.315068493150685,4.636363636363637
169,3,0.04597701149425287,0.11877394636015326,0.038314176245210725,0.05747126436781609,0.011494252873563218,0.09195402298850575,0.0038314176245210726,0.14942528735632185,0.0038314176245210726,0.0421455938697318,0.12643678160919541,0.011494252873563218,0.16091954022988506,0.03065134099616858,0.0,0.0,0.10727969348659004,0.0,0.7007874015748031,0.3524904214559387,2.0,0.6208530805687204,211.0,4.610527536231884,2.073,0.18330504585035323,4.788605260848999,0.3157894736842105,0.24736842105263157,162.0,3.064935064935065,7.9361702127659575
170,3,0.06896551724137931,0.06896551724137931,0.04310344827586207,0.034482758620689655,0.021551724137931036,0.09913793103448276,0.021551724137931036,0.12931034482758622,0.0,0.034482758620689655,0.12931034482758622,0.0,0.1939655172413793,0.021551724137931036,0.0,0.0,0.1336206896551724,0.0,0.87,0.3577586206896552,4.0,0.6648648648648648,185.0,4.5493945652173915,2.0155421686746986,0.19754085058076798,5.206640227635702,0.2777777777777778,0.19883040935672514,136.0,2.887323943661972,7.333333333333333
171,3,0.04230769230769231,0.06923076923076923,0.06538461538461539,0.05384615384615385,0.007692307692307693,0.06153846153846154,0.0,0.1,0.0,0.05,0.2076923076923077,0.0,0.15,0.023076923076923078,0.0,0.0,0.16923076923076924,0.0,0.7967479674796748,0.3769230769230769,3.0,0.5740740740740741,216.0,4.8402920930232565,2.0827956989247314,0.20592791576954453,3.948246029707102,0.48,0.4307692307692308,161.0,1.8028169014084507,5.671875
172,4,0.05172413793103448,0.11637931034482758,0.034482758620689655,0.05172413793103448,0.04310344827586207,0.07327586206896551,0.0,0.15517241379310345,0.0,0.008620689655172414,0.1896551724137931,0.008620689655172414,0.125,0.004310344827586207,0.0,0.0,0.13793103448275862,0.0,0.7787610619469026,0.3879310344827586,8.0,0.5625,192.0,4.3294375,2.0019101123595506,0.15842214618234118,4.311428242259556,0.7647058823529411,0.738562091503268,155.0,2.6202531645569622,5.895833333333333
173,2,0.2318840579710145,0.07246376811594203,0.0,0.014492753623188406,0.014492753623188406,0.17391304347826086,0.0,0.2318840579710145,0.014492753623188406,0.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.043478260869565216,0.0,1.75,0.36231884057971014,1.0,0.45454545454545453,55.0,4.640274545454545,2.0151063829787237,0.20131192996333808,6.617839622497558,0.5555555555555556,0.26666666666666666,27.0,4.277777777777778,6.0
174,3,0.038910505836575876,0.07782101167315175,0.058365758754863814,0.08949416342412451,0.03501945525291829,0.06614785992217899,0.0,0.1245136186770428,0.0038910505836575876,0.01556420233463035,0.21011673151750973,0.011673151750972763,0.13229571984435798,0.007782101167315175,0.0,0.0,0.12840466926070038,0.0,0.6923076923076923,0.3463035019455253,7.0,0.5405405405405406,222.0,4.904192201834862,2.0759898477157357,0.1820269741361872,4.058734282851219,0.6,0.6416666666666667,175.0,2.1325301204819276,6.4
175,3,0.03347280334728033,0.07531380753138076,0.03347280334728033,0.04602510460251046,0.016736401673640166,0.09623430962343096,0.0041841004184100415,0.1589958158995816,0.0,0.04184100418410042,0.13389121338912133,0.0041841004184100415,0.20920502092050208,0.016736401673640166,0.0,0.0,0.1297071129707113,0.0,0.8252427184466019,0.3054393305439331,4.0,0.5783783783783784,185.0,4.662428804347827,2.0552121212121213,0.1534581194278495,4.860643179520316,0.30434782608695654,0.2971014492753623,136.0,2.5606060606060606,7.25
176,3,0.034782608695652174,0.06956521739130435,0.05217391304347826,0.04782608695652174,0.02608695652173913,0.07391304347826087,0.004347826086956522,0.16956521739130434,0.0,0.0391304347826087,0.1782608695652174,0.0,0.17391304347826086,0.013043478260869565,0.0,0.0,0.11739130434782609,0.0,0.8269230769230769,0.3130434782608696,7.0,0.6408839779005525,181.0,4.437224861878453,1.9867901234567902,0.1717408869126943,5.024522423744202,0.23529411764705882,0.3464052287581699,133.0,2.6470588235294117,5.2727272727272725
177,3,0.056451612903225805,0.06451612903225806,0.04435483870967742,0.07258064516129033,0.04838709677419355,0.125,0.0,0.17338709677419356,0.0,0.04032258064516129,0.14112903225806453,0.0,0.11290322580645161,0.004032258064516129,0.0,0.0,0.11693548387096774,0.0,0.7886178861788617,0.3346774193548387,13.0,0.5560975609756098,205.0,4.551165365853659,2.075964912280702,0.18915245154464286,4.276872682571411,0.3684210526315789,0.2,155.0,2.518987341772152,6.5576923076923075
178,4,0.04608294930875576,0.10599078341013825,0.055299539170506916,0.07373271889400922,0.041474654377880185,0.041474654377880185,0.0,0.14285714285714285,0.013824884792626729,0.018433179723502304,0.14746543778801843,0.02304147465437788,0.11981566820276497,0.027649769585253458,0.0,0.004608294930875576,0.1382488479262673,0.0,0.8137254901960784,0.4147465437788018,6.0,0.6612021857923497,183.0,4.495747727272727,2.1068211920529807,0.1707410892272102,4.177892514637539,0.3125,0.35294117647058826,143.0,1.7936507936507937,7.8076923076923075
179,4,0.056451612903225805,0.12096774193548387,0.056451612903225805,0.04435483870967742,0.04838709677419355,0.08870967741935484,0.004032258064516129,0.14112903225806453,0.012096774193548387,0.004032258064516129,0.1532258064516129,0.0,0.13306451612903225,0.008064516129032258,0.0,0.0,0.12903225806451613,0.0,0.7916666666666666,0.41935483870967744,9.0,0.5514018691588785,214.0,4.837933644859813,2.0871144278606963,0.18933064857023885,3.6929520556801245,0.3333333333333333,0.3567251461988304,173.0,3.4945054945054945,6.145833333333333
180,4,0.07894736842105263,0.05639097744360902,0.04887218045112782,0.06390977443609022,0.03383458646616541,0.12781954887218044,0.0,0.11654135338345864,0.0037593984962406013,0.018796992481203006,0.13909774436090225,0.022556390977443608,0.14285714285714285,0.018796992481203006,0.0,0.0,0.12781954887218044,0.0,0.8048780487804879,0.36466165413533835,9.0,0.504424778761062,226.0,4.809257142857143,2.173365853658537,0.1877773894917503,3.973301156361898,0.35714285714285715,0.3904761904761905,174.0,3.139784946236559,7.285714285714286
181,2,0.047619047619047616,0.047619047619047616,0.014652014652014652,0.10256410256410256,0.0,0.05128205128205128,0.0,0.11721611721611722,0.0,0.06227106227106227,0.21245421245421245,0.0,0.15384615384615385,0.02564102564102564,0.0,0.0,0.16483516483516483,0.0,0.6861313868613139,0.30036630036630035,4.0,0.497737556561086,221.0,4.720351583710407,2.0596428571428573,0.19403935725943594,4.779321839934902,0.6756756756756757,0.2631578947368421,175.0,1.6363636363636365,3.8641975308641974
182,4,0.01532567049808429,0.10344827586206896,0.04980842911877394,0.03065134099616858,0.034482758620689655,0.10344827586206896,0.0038314176245210726,0.14942528735632185,0.007662835249042145,0.01532567049808429,0.1532567049808429,0.0,0.16475095785440613,0.019157088122605363,0.0,0.0,0.14942528735632185,0.0,0.7723577235772358,0.3716475095785441,7.0,0.6046511627906976,215.0,4.722672169811321,2.034869109947644,0.16943136610447646,3.8433949821873714,0.5263157894736842,0.5105263157894737,152.0,1.7887323943661972,6.490909090909091
183,3,0.04980842911877394,0.05363984674329502,0.09961685823754789,0.12260536398467432,0.022988505747126436,0.05363984674329502,0.0,0.07279693486590039,0.007662835249042145,0.038314176245210725,0.17624521072796934,0.0038314176245210726,0.1111111111111111,0.034482758620689655,0.0,0.0,0.1532567049808429,0.0,0.7368421052631579,0.41379310344827586,6.0,0.5462555066079295,227.0,4.973633920704846,2.1255958549222798,0.20602190302452073,4.281731367111206,0.7083333333333334,0.5966666666666667,167.0,1.710144927536232,5.434210526315789
184,3,0.034482758620689655,0.06465517241379311,0.008620689655172414,0.06465517241379311,0.01293103448275862,0.06896551724137931,0.021551724137931036,0.14224137931034483,0.008620689655172414,0.04310344827586207,0.16379310344827586,0.021551724137931036,0.1939655172413793,0.004310344827586207,0.0,0.0,0.14655172413793102,0.0,0.7333333333333333,0.27155172413793105,3.0,0.6111111111111112,180.0,4.670873255813953,2.0307638888888895,0.20899321518663783,4.924005656242371,0.4583333333333333,0.3433333333333333,142.0,2.8550724637681157,6.018867924528302
185,4,0.08029197080291971,0.08029197080291971,0.043795620437956206,0.0364963503649635,0.058394160583941604,0.08029197080291971,0.0,0.2116788321167883,0.0,0.0,0.13138686131386862,0.0,0.19708029197080293,0.0072992700729927005,0.0,0.0,0.072992700729927,0.0,1.037037037037037,0.34306569343065696,8.0,0.6727272727272727,110.0,4.49103,2.0108737864077675,0.1862615958033573,5.547831279890878,0.15384615384615385,0.12087912087912088,73.0,4.113636363636363,5.3125
186,2,0.0423728813559322,0.09322033898305085,0.06779661016949153,0.0847457627118644,0.00847457627118644,0.059322033898305086,0.01694915254237288,0.08050847457627118,0.00423728813559322,0.0211864406779661,0.17372881355932204,0.00847457627118644,0.17796610169491525,0.03389830508474576,0.0,0.0,0.1271186440677966,0.0,0.6410256410256411,0.3728813559322034,2.0,0.6524064171122995,187.0,4.798547826086957,2.102705882352941,0.24235953554659095,4.072280208269755,0.47058823529411764,0.1895424836601307,140.0,2.6307692307692307,6.434782608695652
187,2,0.035856573705179286,0.06772908366533864,0.043824701195219126,0.07171314741035857,0.01593625498007968,0.06374501992031872,0.01195219123505976,0.12350597609561753,0.00796812749003984,0.05976095617529881,0.18326693227091634,0.02390438247011952,0.14342629482071714,0.01593625498007968,0.0,0.0,0.13147410358565736,0.0,0.672,0.3107569721115538,3.0,0.6386138613861386,202.0,4.752519289340101,2.0474853801169592,0.17342361785874816,4.3087358474731445,0.38095238095238093,0.36363636363636365,150.0,1.971830985915493,5.6
188,3,0.05116279069767442,0.06511627906976744,0.06976744186046512,0.06976744186046512,0.018604651162790697,0.11627906976744186,0.004651162790697674,0.15348837209302327,0.013953488372093023,0.027906976744186046,0.07906976744186046,0.018604651162790697,0.16279069767441862,0.018604651162790697,0.0,0.0,0.13023255813953488,0.0,0.9775280898876404,0.35348837209302325,3.0,0.6079545454545454,176.0,4.439177456647399,2.0759210526315792,0.19331923180208024,4.978489687045415,0.13043478260869565,0.11594202898550725,111.0,2.148936170212766,4.434782608695652
189,3,0.028,0.088,0.044,0.044,0.032,0.084,0.008,0.096,0.0,0.06,0.136,0.052,0.116,0.028,0.0,0.0,0.184,0.0,0.7333333333333333,0.404,9.0,0.5668202764976958,217.0,4.746755555555556,2.1153000000000004,0.1885190154602633,4.446678492758009,0.35294117647058826,0.24836601307189543,175.0,2.211267605633803,6.608108108108108
190,3,0.05204460966542751,0.09665427509293681,0.026022304832713755,0.05204460966542751,0.026022304832713755,0.14869888475836432,0.0,0.14869888475836432,0.0,0.03717472118959108,0.09293680297397769,0.11152416356877323,0.05204460966542751,0.026022304832713755,0.0,0.0,0.13011152416356878,0.0,0.7441860465116279,0.35687732342007433,7.0,0.5748031496062992,254.0,4.547541269841269,2.1266666666666665,0.17841924230011288,4.652441436594183,0.3,0.21818181818181817,192.0,5.413043478260869,12.370967741935484
191,3,0.04782608695652174,0.1,0.030434782608695653,0.034782608695652174,0.017391304347826087,0.11304347826086956,0.004347826086956522,0.22608695652173913,0.004347826086956522,0.017391304347826087,0.10869565217391304,0.0,0.1826086956521739,0.0,0.0,0.0,0.11304347826086956,0.0,1.0434782608695652,0.30869565217391304,2.0,0.6720430107526881,186.0,4.429045698924731,2.041791907514451,0.14767399306827844,4.7350625872612,0.3,0.2857142857142857,132.0,2.7222222222222223,5.525
192,3,0.04568527918781726,0.116751269035533,0.03553299492385787,0.030456852791878174,0.030456852791878174,0.1116751269035533,0.015228426395939087,0.17766497461928935,0.0,0.03553299492385787,0.1116751269035533,0.005076142131979695,0.15228426395939088,0.015228426395939087,0.0,0.0,0.116751269035533,0.0,0.8043478260869565,0.3604060913705584,6.0,0.6566265060240963,166.0,4.7299543209876544,2.0577622377622378,0.1647993526773668,6.270734071731567,0.375,0.2647058823529412,119.0,3.9508196721311477,11.606060606060606
193,3,0.044585987261146494,0.07961783439490445,0.03821656050955414,0.07961783439490445,0.022292993630573247,0.03503184713375796,0.009554140127388535,0.07961783439490445,0.0031847133757961785,0.025477707006369428,0.17834394904458598,0.022292993630573247,0.2484076433121019,0.022292993630573247,0.0,0.0,0.11146496815286625,0.0,0.6013986013986014,0.3184713375796178,4.0,0.5919282511210763,223.0,4.836001826484018,2.0987431693989067,0.19942239949798715,5.048604965209961,0.175,0.1329268292682927,179.0,2.058139534883721,4.931034482758621
194,3,0.02588235294117647,0.10823529411764705,0.058823529411764705,0.058823529411764705,0.03764705882352941,0.047058823529411764,0.0,0.12941176470588237,0.004705882352941176,0.03764705882352941,0.1976470588235294,0.0,0.12941176470588237,0.021176470588235293,0.0,0.0,0.1411764705882353,0.002352941176470588,0.6926605504587156,0.39294117647058824,16.0,0.49725274725274726,364.0,4.712797790055249,2.0733923303834807,0.18858155823299583,5.102935429277091,0.5172413793103449,0.5103448275862069,272.0,2.129032258064516,7.677777777777778
195,4,0.053156146179401995,0.08305647840531562,0.03322259136212625,0.04318936877076412,0.04318936877076412,0.11960132890365449,0.0,0.19269102990033224,0.009966777408637873,0.029900332225913623,0.10299003322259136,0.013289036544850499,0.12624584717607973,0.036544850498338874,0.0,0.0,0.11295681063122924,0.0,0.8368794326241135,0.36212624584717606,13.0,0.4573643410852713,258.0,4.616824031007752,2.065169491525424,0.18027550974651613,5.070687046417823,0.48,0.38769230769230767,187.0,2.731958762886598,5.981132075471698
196,3,0.0072992700729927005,0.043795620437956206,0.058394160583941604,0.08029197080291971,0.021897810218978103,0.051094890510948905,0.0,0.08759124087591241,0.0,0.11678832116788321,0.15328467153284672,0.0072992700729927005,0.18248175182481752,0.0072992700729927005,0.0,0.0,0.18248175182481752,0.0,0.7076923076923077,0.32116788321167883,2.0,0.5188679245283019,106.0,4.92509708737864,2.1056470588235294,0.26724204705341864,4.848765485426959,0.5625,0.41911764705882354,79.0,1.7241379310344827,4.545454545454546
197,3,0.022058823529411766,0.022058823529411766,0.04411764705882353,0.09558823529411764,0.014705882352941176,0.08088235294117647,0.0,0.09558823529411764,0.0,0.058823529411764705,0.19852941176470587,0.022058823529411766,0.21323529411764705,0.0,0.0,0.0,0.1323529411764706,0.0,0.625,0.23529411764705882,2.0,0.64,100.0,4.8135390000000005,2.069382716049383,0.17706901822946494,5.457903345425923,0.19230769230769232,0.21367521367521367,81.0,2.292682926829268,3.4285714285714284
198,3,0.05394190871369295,0.0995850622406639,0.05394190871369295,0.07053941908713693,0.04149377593360996,0.07883817427385892,0.008298755186721992,0.16597510373443983,0.004149377593360996,0.03734439834024896,0.12448132780082988,0.0,0.11203319502074689,0.024896265560165973,0.0,0.0,0.12448132780082988,0.0,0.8135593220338984,0.3983402489626556,11.0,0.6105769230769231,208.0,4.639014903846154,2.1230601092896175,0.1881652448976797,3.6238781690597532,0.6666666666666666,0.5555555555555556,162.0,3.64,9.054545454545455
199,2,0.04645476772616137,0.11735941320293398,0.029339853300733496,0.07579462102689487,0.06601466992665037,0.10268948655256724,0.0,0.18337408312958436,0.0024449877750611247,0.03178484107579462,0.13691931540342298,0.004889975550122249,0.08312958435207823,0.007334963325183374,0.0,0.0,0.11246943765281174,0.0,0.6877828054298643,0.37897310513447435,26.0,0.44594594594594594,370.0,4.828296457765667,2.124778761061947,0.18262110664509237,4.713874941780453,0.6,0.42857142857142855,297.0,3.542483660130719,8.011111111111111
200,3,0.050445103857566766,0.0830860534124629,0.0771513353115727,0.09792284866468842,0.02373887240356083,0.050445103857566766,0.0,0.13353115727002968,0.032640949554896145,0.05637982195845697,0.13056379821958458,0.005934718100890208,0.142433234421365,0.01483679525222552,0.0,0.0,0.10089020771513353,0.0,0.7393939393939394,0.35014836795252224,7.0,0.5613382899628253,269.0,4.738509056603774,2.1374137931034483,0.20444508819083604,4.963493585586548,0.4482758620689655,0.3793103448275862,199.0,2.2906976744186047,6.217948717948718
201,3,0.0243161094224924,0.0729483282674772,0.04559270516717325,0.0729483282674772,0.030395136778115502,0.057750759878419454,0.0060790273556231,0.1033434650455927,0.00911854103343465,0.0486322188449848,0.19148936170212766,0.0,0.15501519756838905,0.0243161094224924,0.0,0.0,0.15501519756838905,0.00303951367781155,0.6390532544378699,0.3525835866261398,10.0,0.5075187969924813,266.0,4.816509433962264,2.0999561403508773,0.20875262684451465,5.122872420719692,0.41379310344827586,0.2850574712643678,220.0,2.2857142857142856,6.35632183908046
202,3,0.03484320557491289,0.09407665505226481,0.05574912891986063,0.05226480836236934,0.020905923344947737,0.04878048780487805,0.0,0.11846689895470383,0.0,0.020905923344947737,0.26480836236933797,0.006968641114982578,0.14285714285714285,0.013937282229965157,0.0,0.0,0.1254355400696864,0.0,0.6486486486486487,0.34494773519163763,9.0,0.497907949790795,239.0,4.767353138075315,2.023636363636364,0.1590265764365669,5.61586699118981,0.5,0.41025641025641024,182.0,2.2525252525252526,5.34
203,3,0.04487179487179487,0.057692307692307696,0.08653846153846154,0.08333333333333333,0.019230769230769232,0.057692307692307696,0.022435897435897436,0.08012820512820513,0.00641025641025641,0.028846153846153848,0.1955128205128205,0.0,0.09935897435897435,0.04807692307692308,0.0,0.0,0.16987179487179488,0.0,0.7345679012345679,0.42628205128205127,5.0,0.5363984674329502,261.0,4.800132558139534,2.121748878923767,0.22200883642546143,5.287812805175781,0.631578947368421,0.6526315789473685,217.0,2.2247191011235956,10.05952380952381
204,3,0.07142857142857142,0.1092436974789916,0.029411764705882353,0.025210084033613446,0.058823529411764705,0.10504201680672269,0.0,0.14285714285714285,0.012605042016806723,0.02100840336134454,0.13865546218487396,0.0,0.1134453781512605,0.029411764705882353,0.0,0.0,0.14285714285714285,0.0,0.773109243697479,0.4411764705882353,12.0,0.5922330097087378,206.0,4.63620099009901,2.073470588235294,0.17494337516499386,4.627733982526339,0.4375,0.3161764705882353,147.0,2.958904109589041,7.434782608695652
205,3,0.02786377708978328,0.03715170278637771,0.04643962848297214,0.10835913312693499,0.021671826625386997,0.034055727554179564,0.0030959752321981426,0.11145510835913312,0.006191950464396285,0.043343653250773995,0.18575851393188855,0.006191950464396285,0.23529411764705882,0.021671826625386997,0.0,0.0,0.11145510835913312,0.0,0.6442953020134228,0.26625386996904027,6.0,0.592274678111588,233.0,4.784227272727273,2.0841414141414143,0.20828909920237493,5.03969738142831,0.2894736842105263,0.21322537112010798,182.0,1.819277108433735,6.1866666666666665
206,3,0.020618556701030927,0.07731958762886598,0.05154639175257732,0.07216494845360824,0.010309278350515464,0.06701030927835051,0.0,0.10309278350515463,0.005154639175257732,0.030927835051546393,0.13917525773195877,0.02577319587628866,0.26288659793814434,0.0,0.0,0.0,0.13402061855670103,0.0,0.7692307692307693,0.29381443298969073,3.0,0.631578947368421,133.0,4.4681176923076915,2.0253636363636365,0.1600831100649978,5.802237067903791,0.4,0.2571428571428571,105.0,2.019607843137255,5.2
207,3,0.04524886877828054,0.07239819004524888,0.06334841628959276,0.04524886877828054,0.03167420814479638,0.10407239819004525,0.0,0.13574660633484162,0.0,0.03619909502262444,0.13574660633484162,0.0,0.17647058823529413,0.013574660633484163,0.0,0.0,0.14027149321266968,0.0,0.8762886597938144,0.3665158371040724,7.0,0.5769230769230769,182.0,4.831930769230769,2.1477325581395355,0.21957011182389374,5.095251619815826,0.05263157894736842,0.16842105263157894,135.0,2.484848484848485,6.391304347826087
208,3,0.028985507246376812,0.07246376811594203,0.024154589371980676,0.0966183574879227,0.024154589371980676,0.08695652173913043,0.0,0.12077294685990338,0.014492753623188406,0.033816425120772944,0.13043478260869565,0.07246376811594203,0.1497584541062802,0.014492753623188406,0.0,0.0,0.13043478260869565,0.0,0.6428571428571429,0.2946859903381642,6.0,0.6144578313253012,166.0,4.607387116564416,2.084265734265734,0.16835762411508648,4.364365673065185,0.5714285714285714,0.42857142857142855,144.0,2.4714285714285715,6.3076923076923075
209,2,0.10116731517509728,0.06614785992217899,0.038910505836575876,0.07782101167315175,0.042801556420233464,0.04669260700389105,0.0,0.10894941634241245,0.007782101167315175,0.027237354085603113,0.1867704280155642,0.01556420233463035,0.15953307392996108,0.011673151750972763,0.0,0.0,0.10894941634241245,0.0,0.7666666666666667,0.36964980544747084,6.0,0.5673076923076923,208.0,4.778618536585365,2.119891304347826,0.20810324180894677,4.179477875049297,0.08333333333333333,0.3333333333333333,146.0,2.6578947368421053,6.666666666666667
210,3,0.03768115942028986,0.0782608695652174,0.05507246376811594,0.08695652173913043,0.02608695652173913,0.06086956521739131,0.011594202898550725,0.1072463768115942,0.008695652173913044,0.020289855072463767,0.15072463768115943,0.03768115942028986,0.17391304347826086,0.02318840579710145,0.0,0.002898550724637681,0.11594202898550725,0.002898550724637681,0.6770186335403726,0.336231884057971,9.0,0.6121673003802282,263.0,4.498054761904762,2.114695652173913,0.19259827668570634,6.0113736650218135,0.5909090909090909,0.35177865612648224,215.0,2.116504854368932,6.298701298701299
211,3,0.07258064516129033,0.08870967741935484,0.04435483870967742,0.05241935483870968,0.028225806451612902,0.07661290322580645,0.016129032258064516,0.13709677419354838,0.0,0.024193548387096774,0.14516129032258066,0.012096774193548387,0.17338709677419356,0.012096774193548387,0.0,0.0,0.11693548387096774,0.0,0.8363636363636363,0.3629032258064516,7.0,0.6091370558375635,197.0,4.588866494845361,2.0192134831460673,0.19827330669200738,4.449943330552843,0.35294117647058826,0.23529411764705882,139.0,2.5,6.770833333333333
212,4,0.08235294117647059,0.09803921568627451,0.047058823529411764,0.06666666666666667,0.047058823529411764,0.07450980392156863,0.0,0.10196078431372549,0.0,0.00784313725490196,0.10588235294117647,0.12941176470588237,0.12156862745098039,0.03137254901960784,0.0,0.0,0.08627450980392157,0.0,0.7363636363636363,0.39215686274509803,10.0,0.5111111111111111,225.0,4.221373303167422,2.135402843601896,0.17247585574963262,4.824212074279785,0.875,0.7777777777777778,164.0,5.206896551724138,10.428571428571429
213,3,0.03856749311294766,0.06336088154269973,0.04132231404958678,0.08539944903581267,0.013774104683195593,0.046831955922865015,0.02203856749311295,0.09090909090909091,0.011019283746556474,0.03581267217630854,0.17079889807162535,0.027548209366391185,0.209366391184573,0.027548209366391185,0.0,0.0,0.11570247933884298,0.0,0.6011560693641619,0.3002754820936639,5.0,0.5912408759124088,274.0,4.671647232472325,2.0633057851239673,0.21090732435553486,5.764970421791077,0.21951219512195122,0.13821138211382114,209.0,2.3541666666666665,7.246913580246914
214,3,0.04395604395604396,0.07692307692307693,0.03296703296703297,0.054945054945054944,0.01098901098901099,0.15384615384615385,0.0,0.18681318681318682,0.01098901098901099,0.01098901098901099,0.0989010989010989,0.0,0.17582417582417584,0.054945054945054944,0.0,0.0,0.08791208791208792,0.0,0.7441860465116279,0.3076923076923077,1.0,0.6027397260273972,73.0,4.566016438356165,2.1019402985074627,0.2040892354109221,5.1409712054512715,0.4166666666666667,0.16666666666666666,49.0,2.2333333333333334,4.3
215,3,0.023255813953488372,0.10077519379844961,0.023255813953488372,0.06976744186046512,0.03875968992248062,0.08527131782945736,0.015503875968992248,0.1937984496124031,0.007751937984496124,0.03875968992248062,0.13178294573643412,0.015503875968992248,0.10077519379844961,0.023255813953488372,0.0,0.0,0.13178294573643412,0.0,0.7272727272727273,0.34108527131782945,3.0,0.6875,112.0,4.705597297297297,2.0788659793814435,0.1889051340020648,5.14708776473999,0.2222222222222222,0.26666666666666666,96.0,3.111111111111111,11.375
216,3,0.06315789473684211,0.04912280701754386,0.017543859649122806,0.07017543859649122,0.03859649122807018,0.07017543859649122,0.007017543859649123,0.12280701754385964,0.007017543859649123,0.056140350877192984,0.14035087719298245,0.010526315789473684,0.16140350877192983,0.031578947368421054,0.0,0.0,0.1543859649122807,0.0,0.7611940298507462,0.3543859649122807,12.0,0.5110132158590308,227.0,4.68494778761062,2.0841346153846154,0.16186544988193505,4.745490012345491,0.17857142857142858,0.15517241379310345,164.0,2.3125,6.4935064935064934
217,2,0.044715447154471545,0.10975609756097561,0.08130081300813008,0.052845528455284556,0.036585365853658534,0.08536585365853659,0.008130081300813009,0.12195121951219512,0.0,0.044715447154471545,0.15040650406504066,0.008130081300813009,0.13008130081300814,0.008130081300813009,0.0,0.0,0.11788617886178862,0.0,0.7377049180327869,0.3983739837398374,5.0,0.4878048780487805,205.0,4.9207632352941175,2.1068361581920905,0.2101806734717684,4.546352730857001,0.5882352941176471,0.49673202614379086,138.0,2.5970149253731343,6.021739130434782
218,4,0.023622047244094488,0.06299212598425197,0.031496062992125984,0.05511811023622047,0.023622047244094488,0.08661417322834646,0.015748031496062992,0.14173228346456693,0.015748031496062992,0.03937007874015748,0.15748031496062992,0.007874015748031496,0.1732283464566929,0.031496062992125984,0.0,0.0,0.13385826771653545,0.0,0.6774193548387096,0.30708661417322836,4.0,0.7307692307692307,104.0,4.642159223300972,2.0851648351648353,0.22643598601879442,4.53067766295539,0.375,0.19444444444444445,74.0,2.5526315789473686,6.6
219,4,0.04824561403508772,0.06140350877192982,0.04824561403508772,0.05263157894736842,0.017543859649122806,0.08771929824561403,0.0043859649122807015,0.14473684210526316,0.008771929824561403,0.021929824561403508,0.12719298245614036,0.021929824561403508,0.18859649122807018,0.021929824561403508,0.0,0.0,0.14035087719298245,0.0043859649122807015,0.9456521739130435,0.33771929824561403,5.0,0.672316384180791,177.0,4.64640523255814,2.0770552147239267,0.19511890193199985,6.196815172831218,0.2,0.12380952380952381,129.0,2.7413793103448274,8.09433962264151
220,3,0.046875,0.11875,0.0875,0.071875,0.05,0.059375,0.0,0.078125,0.0,0.04375,0.2125,0.0125,0.08125,0.015625,0.0,0.0,0.11875,0.003125,0.5792349726775956,0.4375,9.0,0.41901408450704225,284.0,5.113004982206406,2.1890456431535266,0.24004511807601306,4.116759606770107,0.95,0.9380952380952381,227.0,2.4910714285714284,6.132352941176471
221,3,0.06696428571428571,0.125,0.044642857142857144,0.08482142857142858,0.03571428571428571,0.09821428571428571,0.0,0.15178571428571427,0.0,0.04017857142857143,0.15178571428571427,0.0,0.08482142857142858,0.013392857142857142,0.0,0.0,0.10267857142857142,0.0,0.6666666666666666,0.38839285714285715,9.0,0.5172413793103449,203.0,4.824180693069307,2.17775956284153,0.2022230863108856,4.403744901929583,0.6923076923076923,0.6593406593406593,165.0,3.25,8.53191489361702
222,2,0.03383458646616541,0.05639097744360902,0.03383458646616541,0.05639097744360902,0.09398496240601503,0.022556390977443608,0.0,0.10526315789473684,0.022556390977443608,0.03759398496240601,0.21428571428571427,0.0,0.12030075187969924,0.018796992481203006,0.0,0.0,0.18421052631578946,0.0,0.6834532374100719,0.42105263157894735,30.0,0.20434782608695654,230.0,4.642887053571428,2.007317073170732,0.15382723915365223,4.36405426926083,0.7058823529411765,0.7124183006535948,160.0,1.8028169014084507,5.702702702702703
