,Coherence,POS:ADJ,POS:ADP,POS:ADV,POS:AUX,POS:CCONJ,POS:DET,POS:INTJ,POS:NOUN,POS:NUM,POS:PART,POS:PRON,POS:PROPN,POS:PUNCT,POS:SCONJ,POS:SPACE,POS:SYM,POS:VERB,POS:X,open_closed_ratio,propositional_density,n_utterances,n_words_per_utterance,n_logical_operators,log10_freq_mean,semantic_diversity_mean,aoa_mean,concreteness_mean,semantic_thematic_distance,surprisal,type_token_ratio,n_words
441,2,0.08545034642032333,0.07390300230946882,0.03695150115473441,0.08083140877598152,0.03695150115473441,0.053117782909930716,0.0023094688221709007,0.11085450346420324,0.009237875288683603,0.046189376443418015,0.19399538106235567,0.0,0.11316397228637413,0.023094688221709007,0.0,0.0,0.13394919168591224,0.0,0.7066666666666667,0.3903002309468822,29.0,13.0,12.0,4.81720450928382,2.0921301775147927,4.5191909385113265,2.673189655172414,0.20811583642300563,3.6456003764580034,0.4960212201591512,377.0
442,2,0.1056338028169014,0.07042253521126761,0.05985915492957746,0.07394366197183098,0.014084507042253521,0.08450704225352113,0.0,0.11971830985915492,0.01056338028169014,0.02464788732394366,0.16549295774647887,0.014084507042253521,0.13380281690140844,0.014084507042253521,0.0,0.0,0.10915492957746478,0.0,0.8615384615384616,0.3732394366197183,32.0,7.5,4.0,4.756201265822783,2.119711538461538,4.683675675675675,2.5655555555555556,0.20217785511655523,4.683786556124687,0.6,240.0
443,4,0.06510416666666667,0.07291666666666667,0.033854166666666664,0.052083333333333336,0.049479166666666664,0.09114583333333333,0.020833333333333332,0.14322916666666666,0.0234375,0.015625,0.08854166666666667,0.013020833333333334,0.20833333333333334,0.015625,0.0,0.0,0.10677083333333333,0.0,0.8121212121212121,0.34375,45.0,6.733333333333333,21.0,4.498669767441861,2.0562369337979094,4.927860262008734,2.4683458646616545,0.21621826238930225,4.805573535687996,0.570957095709571,303.0
444,3,0.032490974729241874,0.06859205776173286,0.02527075812274368,0.10469314079422383,0.010830324909747292,0.02527075812274368,0.018050541516245487,0.05054151624548736,0.0036101083032490976,0.05415162454873646,0.19855595667870035,0.061371841155234655,0.17689530685920576,0.018050541516245487,0.0,0.0,0.15162454873646208,0.0,0.5179856115107914,0.30685920577617326,34.0,6.117647058823529,2.0,4.629471782178218,2.082342857142857,4.684649681528662,2.6718497109826593,0.22737717319079895,3.808144450187683,0.5797101449275363,207.0
445,4,0.05102040816326531,0.08163265306122448,0.047619047619047616,0.06802721088435375,0.006802721088435374,0.09183673469387756,0.006802721088435374,0.15306122448979592,0.006802721088435374,0.027210884353741496,0.11904761904761904,0.013605442176870748,0.1564625850340136,0.030612244897959183,0.0,0.0,0.13945578231292516,0.0,0.8914728682170543,0.35714285714285715,29.0,8.275862068965518,2.0,4.580754430379747,2.1294366197183097,4.905111111111111,2.4490640394088667,0.19700652092521254,4.076363450004941,0.625,240.0
446,3,0.08176100628930817,0.07547169811320754,0.050314465408805034,0.09433962264150944,0.012578616352201259,0.0880503144654088,0.0,0.14465408805031446,0.0,0.025157232704402517,0.16352201257861634,0.006289308176100629,0.11320754716981132,0.018867924528301886,0.0,0.0,0.12578616352201258,0.0,0.8421052631578947,0.36477987421383645,15.0,9.333333333333334,1.0,4.776379856115108,2.105483870967742,4.890576923076923,2.48312,0.20389579680155623,4.891962782541911,0.6214285714285714,140.0
447,4,0.04054054054054054,0.08108108108108109,0.03783783783783784,0.04864864864864865,0.021621621621621623,0.0891891891891892,0.016216216216216217,0.10810810810810811,0.0,0.03513513513513514,0.14594594594594595,0.043243243243243246,0.2,0.013513513513513514,0.0,0.0,0.11891891891891893,0.0,0.6766467065868264,0.31351351351351353,40.0,7.075,8.0,4.719497508896797,2.0509615384615385,4.8430508474576275,2.6580314960629923,0.21631043474299247,4.55285655600684,0.5406360424028268,283.0
448,2,0.04918032786885246,0.07650273224043716,0.05191256830601093,0.09289617486338798,0.00819672131147541,0.07650273224043716,0.01092896174863388,0.1366120218579235,0.00273224043715847,0.04371584699453552,0.1830601092896175,0.00546448087431694,0.12568306010928962,0.02459016393442623,0.0,0.0,0.11202185792349727,0.0,0.6736842105263158,0.3224043715846995,25.0,12.08,3.0,4.698356856187291,2.0999236641221377,4.993551020408163,2.4838461538461534,0.2286945471307263,3.956173757712046,0.5596026490066225,302.0
449,3,0.05343511450381679,0.08396946564885496,0.04961832061068702,0.05343511450381679,0.026717557251908396,0.09541984732824428,0.007633587786259542,0.12595419847328243,0.003816793893129771,0.04198473282442748,0.14885496183206107,0.030534351145038167,0.15267175572519084,0.007633587786259542,0.0,0.0,0.1183206106870229,0.0,0.7398373983739838,0.33969465648854963,20.0,10.8,11.0,4.719006511627907,2.1174345549738223,4.873333333333334,2.4660204081632653,0.22816614405938276,4.303574895858764,0.5324074074074074,216.0
450,4,0.03968253968253968,0.08994708994708994,0.031746031746031744,0.037037037037037035,0.021164021164021163,0.10317460317460317,0.0026455026455026454,0.13756613756613756,0.0,0.0291005291005291,0.1111111111111111,0.037037037037037035,0.2037037037037037,0.013227513227513227,0.0,0.0,0.14285714285714285,0.0,0.8636363636363636,0.3386243386243386,42.0,7.142857142857143,2.0,4.6154632996633,2.0629122807017546,4.933663793103449,2.6554646840148695,0.19597736144295105,4.5288737325957324,0.5351170568561873,299.0
451,3,0.06796116504854369,0.08495145631067962,0.02912621359223301,0.05339805825242718,0.02912621359223301,0.11893203883495146,0.0024271844660194173,0.17718446601941748,0.0048543689320388345,0.02912621359223301,0.11165048543689321,0.0024271844660194173,0.1383495145631068,0.021844660194174758,0.0,0.0,0.12864077669902912,0.0,0.8829787234042553,0.3616504854368932,40.0,8.675,13.0,4.515853488372093,2.0878018575851396,4.919927536231884,2.6753267973856207,0.18238754849880934,4.274111025674003,0.5619596541786743,347.0
452,2,0.052941176470588235,0.06764705882352941,0.058823529411764705,0.06470588235294118,0.020588235294117647,0.05,0.03823529411764706,0.07941176470588235,0.008823529411764706,0.01764705882352941,0.14411764705882352,0.07941176470588235,0.18235294117647058,0.01764705882352941,0.0,0.0,0.11764705882352941,0.0,0.7191780821917808,0.3352941176470588,29.0,9.10344827586207,4.0,4.550036046511628,2.0692694063926944,5.056885245901639,2.4927777777777775,0.21365600928866485,4.775809330599649,0.571969696969697,264.0
453,3,0.048672566371681415,0.061946902654867256,0.046460176991150445,0.084070796460177,0.017699115044247787,0.084070796460177,0.0,0.09513274336283185,0.0,0.033185840707964605,0.20353982300884957,0.0,0.12389380530973451,0.035398230088495575,0.0,0.0,0.16592920353982302,0.0,0.6851063829787234,0.37610619469026546,17.0,22.470588235294116,9.0,4.888933769633508,2.069246987951807,4.539901315789474,2.7233898305084745,0.178435845324359,3.4216795248143814,0.41361256544502617,382.0
454,2,0.046875,0.046875,0.04241071428571429,0.078125,0.020089285714285716,0.0625,0.0,0.10267857142857142,0.002232142857142857,0.05357142857142857,0.18973214285714285,0.017857142857142856,0.14285714285714285,0.020089285714285716,0.0,0.0,0.17410714285714285,0.0,0.7735849056603774,0.35044642857142855,42.0,9.0,8.0,4.768458776595745,2.1045454545454545,4.6452203389830515,2.598426966292135,0.23286611744729074,4.088695061206818,0.48148148148148145,378.0
455,4,0.047619047619047616,0.07142857142857142,0.027210884353741496,0.11224489795918367,0.03741496598639456,0.03741496598639456,0.01020408163265306,0.08163265306122448,0.0,0.04081632653061224,0.21768707482993196,0.0,0.14285714285714285,0.02040816326530612,0.0,0.0,0.15306122448979592,0.0,0.5652173913043478,0.35714285714285715,30.0,8.033333333333333,12.0,4.801022821576763,2.1109302325581396,4.660695187165776,2.5905309734513278,0.20105614426365387,3.9853619245382457,0.5311203319502075,241.0
456,3,0.05069124423963134,0.09216589861751152,0.041474654377880185,0.07834101382488479,0.01152073732718894,0.059907834101382486,0.0,0.11059907834101383,0.0069124423963133645,0.0576036866359447,0.20046082949308755,0.002304147465437788,0.1152073732718894,0.02304147465437788,0.0,0.0,0.1497695852534562,0.0,0.6652173913043479,0.3686635944700461,35.0,10.542857142857143,9.0,4.86140081300813,2.1276160990712074,4.4806930693069305,2.637057057057057,0.19924680448725426,4.433071824482509,0.45799457994579945,369.0
457,3,0.029850746268656716,0.1044776119402985,0.06218905472636816,0.04228855721393035,0.012437810945273632,0.07213930348258707,0.0,0.14427860696517414,0.0,0.014925373134328358,0.16169154228855723,0.03482587064676617,0.15920398009950248,0.017412935323383085,0.0,0.0,0.14427860696517414,0.0,0.8947368421052632,0.3706467661691542,46.0,7.326086956521739,4.0,4.592423511904761,2.052239263803681,5.128382352941177,2.726979865771812,0.19770707096570708,4.616883684949177,0.5014836795252225,337.0
458,3,0.04059040590405904,0.08118081180811808,0.033210332103321034,0.055350553505535055,0.02952029520295203,0.1070110701107011,0.0,0.15867158671586715,0.0,0.05166051660516605,0.14391143911439114,0.033210332103321034,0.12177121771217712,0.02214022140221402,0.0,0.0,0.12177121771217712,0.0,0.7218045112781954,0.3284132841328413,20.0,11.7,10.0,4.658036206896552,2.1069902912621363,4.8175543478260865,2.4538862559241705,0.1875944718081046,4.012846809625626,0.5,234.0
459,3,0.03209876543209877,0.07407407407407407,0.02962962962962963,0.05432098765432099,0.024691358024691357,0.044444444444444446,0.0024691358024691358,0.09382716049382717,0.0,0.04938271604938271,0.18518518518518517,0.012345679012345678,0.19753086419753085,0.014814814814814815,0.0,0.0,0.18518518518518517,0.0,0.7582417582417582,0.36049382716049383,52.0,6.076923076923077,10.0,4.811923734177215,2.0428057553956838,4.291162790697674,2.7733916083916084,0.19291533344254203,4.623113252899864,0.5569620253164557,316.0
460,3,0.07512953367875648,0.11658031088082901,0.06735751295336788,0.054404145077720206,0.038860103626943004,0.12176165803108809,0.0,0.13730569948186527,0.0025906735751295338,0.015544041450777202,0.11398963730569948,0.010362694300518135,0.11139896373056994,0.018134715025906734,0.0,0.0,0.11658031088082901,0.0,0.8225806451612904,0.4326424870466321,21.0,16.19047619047619,14.0,4.628301176470589,2.0743030303030303,4.811254480286739,2.608296529968454,0.1896510511074426,3.9413008576347712,0.5029411764705882,340.0
461,3,0.06432748538011696,0.08771929824561403,0.06432748538011696,0.08771929824561403,0.023391812865497075,0.06432748538011696,0.017543859649122806,0.08771929824561403,0.011695906432748537,0.04093567251461988,0.19298245614035087,0.0,0.0935672514619883,0.017543859649122806,0.0,0.0,0.14619883040935672,0.0,0.6666666666666666,0.40350877192982454,9.0,16.0,1.0,4.669284722222222,2.0865648854961836,4.773474576271187,2.498110236220472,0.20716685290711048,3.9584622979164124,0.6805555555555556,144.0
462,1,0.07909604519774012,0.05649717514124294,0.05084745762711865,0.10734463276836158,0.022598870056497175,0.0903954802259887,0.0,0.1751412429378531,0.005649717514124294,0.04519774011299435,0.13559322033898305,0.0,0.11864406779661017,0.02824858757062147,0.0,0.0,0.0847457627118644,0.0,0.7931034482758621,0.3220338983050847,12.0,12.5,7.0,4.723661333333333,2.1575968992248065,4.934444444444445,2.4612857142857147,0.2008720983841778,3.895999272664388,0.56,150.0
463,3,0.035175879396984924,0.0829145728643216,0.04020100502512563,0.06532663316582915,0.03015075376884422,0.09045226130653267,0.005025125628140704,0.16331658291457288,0.002512562814070352,0.02512562814070352,0.12562814070351758,0.032663316582914576,0.1407035175879397,0.020100502512562814,0.0,0.0,0.1407035175879397,0.0,0.848314606741573,0.3492462311557789,36.0,9.444444444444445,12.0,4.652966369047618,2.087742946708464,4.850722891566265,2.612054794520548,0.20351482333861431,4.29349354005629,0.5,340.0
464,3,0.033426183844011144,0.0807799442896936,0.052924791086350974,0.116991643454039,0.027855153203342618,0.0807799442896936,0.005571030640668524,0.12256267409470752,0.002785515320334262,0.10584958217270195,0.14206128133704735,0.0,0.09749303621169916,0.022284122562674095,0.0,0.0,0.10863509749303621,0.0,0.5428571428571428,0.32590529247910865,18.0,16.38888888888889,25.0,4.811486779661017,2.1670866141732286,4.349745762711864,2.48619926199262,0.19945503650431304,3.395116408665975,0.4135593220338983,295.0
465,2,0.055299539170506916,0.09907834101382489,0.03225806451612903,0.08986175115207373,0.03456221198156682,0.10599078341013825,0.0,0.1543778801843318,0.004608294930875576,0.02304147465437788,0.15207373271889402,0.004608294930875576,0.12211981566820276,0.018433179723502304,0.0,0.0,0.10368663594470046,0.0,0.6550218340611353,0.3433179723502304,37.0,10.216216216216216,17.0,4.8974194148936165,2.13453488372093,4.491401273885351,2.646432584269663,0.19374427475120132,3.937846006665911,0.4603174603174603,378.0
466,3,0.05454545454545454,0.05974025974025974,0.07532467532467532,0.08571428571428572,0.046753246753246755,0.05714285714285714,0.0,0.11168831168831168,0.0,0.046753246753246755,0.16883116883116883,0.0,0.10909090909090909,0.007792207792207792,0.0,0.0,0.17662337662337663,0.0,0.8846153846153846,0.42077922077922075,32.0,9.8125,15.0,4.585249520766774,2.1010629921259847,4.640650406504066,2.5333457249070634,0.21161390385360165,3.51940006762743,0.321656050955414,314.0
467,3,0.06067961165048544,0.05825242718446602,0.05339805825242718,0.09223300970873786,0.03640776699029126,0.043689320388349516,0.0048543689320388345,0.09951456310679611,0.0024271844660194173,0.0412621359223301,0.20145631067961164,0.0048543689320388345,0.11407766990291263,0.03640776699029126,0.0,0.0,0.15048543689320387,0.0,0.704225352112676,0.39563106796116504,33.0,10.424242424242424,12.0,4.74419269005848,2.0706188925081435,4.651992753623188,2.568300653594771,0.20565422918074405,4.427595876157284,0.5436046511627907,344.0
468,3,0.042801556420233464,0.11673151750972763,0.019455252918287938,0.042801556420233464,0.023346303501945526,0.13229571984435798,0.0,0.17898832684824903,0.011673151750972763,0.007782101167315175,0.1517509727626459,0.0,0.12062256809338522,0.023346303501945526,0.0,0.0,0.12840466926070038,0.0,0.7251908396946565,0.3540856031128405,14.0,16.142857142857142,8.0,4.712909734513275,2.0853669724770643,4.99218274111675,2.802957746478873,0.14916892384373864,4.258978588240487,0.4778761061946903,226.0
469,3,0.04488778054862843,0.06982543640897755,0.05236907730673317,0.06483790523690773,0.02743142144638404,0.08229426433915212,0.004987531172069825,0.14713216957605985,0.0024937655860349127,0.029925187032418952,0.14463840399002495,0.004987531172069825,0.1596009975062344,0.032418952618453865,0.0,0.0,0.13216957605985039,0.0,0.8206521739130435,0.35910224438902744,38.0,8.552631578947368,6.0,4.639944444444445,2.0639298245614035,4.688496240601503,2.73959595959596,0.18705666452250813,4.745143806233125,0.5507692307692308,325.0
470,3,0.05486284289276808,0.07231920199501247,0.04987531172069826,0.07231920199501247,0.02493765586034913,0.09476309226932668,0.004987531172069825,0.12468827930174564,0.0,0.04488778054862843,0.13466334164588528,0.017456359102244388,0.1546134663341646,0.017456359102244388,0.0,0.0,0.13216957605985039,0.0,0.7754010695187166,0.3516209476309227,38.0,8.710526315789474,6.0,4.713496363636364,2.1236217948717946,4.73015748031496,2.472150170648464,0.1981111519485154,4.171748544488635,0.5347432024169184,331.0
471,3,0.06965174129353234,0.12437810945273632,0.0472636815920398,0.04975124378109453,0.04228855721393035,0.11194029850746269,0.0,0.17164179104477612,0.0024875621890547263,0.014925373134328358,0.09950248756218906,0.03731343283582089,0.11442786069651742,0.009950248756218905,0.0,0.0,0.1044776119402985,0.0,0.8633879781420765,0.39800995024875624,21.0,16.857142857142858,12.0,4.423250284090909,2.0756615384615387,4.909964285714286,2.7392789968652034,0.18068735495382038,4.189172494979132,0.5536723163841808,354.0
472,3,0.04205607476635514,0.09813084112149532,0.04439252336448598,0.06074766355140187,0.04672897196261682,0.11448598130841121,0.002336448598130841,0.15654205607476634,0.002336448598130841,0.018691588785046728,0.10747663551401869,0.0,0.14953271028037382,0.02102803738317757,0.0,0.0,0.13551401869158877,0.0,0.801980198019802,0.3878504672897196,30.0,11.7,17.0,4.584106267806267,2.1069592476489034,5.017931034482759,2.7485668789808915,0.16564204769442717,3.919406687219938,0.46153846153846156,351.0
473,3,0.022670025188916875,0.10327455919395466,0.03526448362720403,0.04785894206549118,0.030226700251889168,0.07556675062972293,0.0025188916876574307,0.14105793450881612,0.007556675062972292,0.017632241813602016,0.1486146095717884,0.04534005037783375,0.15365239294710328,0.012594458438287154,0.0,0.0,0.1561712846347607,0.0,0.7966101694915254,0.3602015113350126,47.0,7.0638297872340425,9.0,4.5961507598784195,2.078406779661017,4.540472440944882,2.7742708333333335,0.2026825916263646,4.792991466638519,0.5602409638554217,332.0
474,3,0.04477611940298507,0.06965174129353234,0.06716417910447761,0.07960199004975124,0.01990049751243781,0.05223880597014925,0.012437810945273632,0.11442786069651742,0.0,0.029850746268656716,0.14676616915422885,0.024875621890547265,0.21641791044776118,0.009950248756218905,0.0,0.0,0.11194029850746269,0.0,0.8047337278106509,0.32338308457711445,52.0,5.8076923076923075,8.0,4.75081677852349,2.064078431372549,4.733965517241379,2.6701145038167935,0.21661655460686788,4.149334706758198,0.5662251655629139,302.0
475,3,0.02962962962962963,0.1382716049382716,0.03950617283950617,0.03950617283950617,0.02962962962962963,0.09876543209876543,0.0,0.1654320987654321,0.0,0.019753086419753086,0.15555555555555556,0.0,0.11851851851851852,0.02962962962962963,0.0,0.0,0.13580246913580246,0.0,0.7246376811594203,0.4024691358024691,25.0,14.12,11.0,4.828315864022663,2.0707210031347962,4.341839464882943,2.7629357798165137,0.163855319572843,3.3264990611509844,0.46742209631728043,353.0
476,2,0.007633587786259542,0.022900763358778626,0.061068702290076333,0.09923664122137404,0.0,0.022900763358778626,0.0,0.12213740458015267,0.0,0.05343511450381679,0.183206106870229,0.030534351145038167,0.24427480916030533,0.015267175572519083,0.0,0.0,0.13740458015267176,0.0,0.8269230769230769,0.24427480916030533,22.0,4.090909090909091,1.0,4.635988764044944,1.9827777777777778,4.7652238805970155,2.8945205479452056,0.24171143625345495,4.518631786108017,0.7222222222222222,90.0
477,3,0.06493506493506493,0.13636363636363635,0.01948051948051948,0.08441558441558442,0.032467532467532464,0.1038961038961039,0.0,0.17532467532467533,0.006493506493506494,0.025974025974025976,0.13636363636363635,0.03896103896103896,0.07792207792207792,0.0,0.0,0.0,0.09740259740259741,0.0,0.6790123456790124,0.35064935064935066,10.0,14.0,5.0,4.573990647482015,2.120144927536232,5.004622641509433,2.55472,0.17684637385189805,4.067987561225891,0.6571428571428571,140.0
478,4,0.038461538461538464,0.07692307692307693,0.04142011834319527,0.05029585798816568,0.023668639053254437,0.07396449704142012,0.005917159763313609,0.12721893491124261,0.0,0.023668639053254437,0.1390532544378698,0.08284023668639054,0.16272189349112426,0.014792899408284023,0.0,0.0,0.1390532544378698,0.0,0.8478260869565217,0.3343195266272189,36.0,7.555555555555555,5.0,4.613277946768061,2.111739130434783,4.984350000000001,2.6280616740088103,0.20935406622404582,5.468441403829134,0.5919117647058824,272.0
479,2,0.025380710659898477,0.09137055837563451,0.04314720812182741,0.04314720812182741,0.02284263959390863,0.06852791878172589,0.0,0.13451776649746192,0.0,0.02284263959390863,0.18781725888324874,0.017766497461928935,0.16751269035532995,0.02030456852791878,0.0,0.0,0.1548223350253807,0.0,0.7833333333333333,0.35786802030456855,38.0,8.5,7.0,4.5265826625387,2.0628859060402687,4.8217131474103585,2.7282437275985667,0.17347383579930686,4.931840707274044,0.5541795665634675,323.0
480,4,0.03935185185185185,0.09259259259259259,0.07175925925925926,0.07407407407407407,0.032407407407407406,0.0787037037037037,0.0,0.125,0.0023148148148148147,0.046296296296296294,0.1574074074074074,0.0,0.12268518518518519,0.018518518518518517,0.0,0.0,0.1388888888888889,0.0,0.7465437788018433,0.39351851851851855,35.0,10.428571428571429,8.0,4.812544383561644,2.1358766233766238,4.527395833333333,2.6073795180722894,0.18699463641179817,3.4897023402154446,0.4876712328767123,365.0
481,3,0.0397196261682243,0.09345794392523364,0.06775700934579439,0.07009345794392523,0.035046728971962614,0.07476635514018691,0.009345794392523364,0.1261682242990654,0.009345794392523364,0.02336448598130841,0.14719626168224298,0.014018691588785047,0.15186915887850466,0.009345794392523364,0.0,0.0,0.12850467289719625,0.0,0.7673267326732673,0.37383177570093457,40.0,8.875,16.0,4.781925852272727,2.093949843260188,4.652591240875913,2.674920634920635,0.20837416284919794,4.091585486275809,0.5380281690140845,355.0
482,3,0.055201698513800426,0.09554140127388536,0.050955414012738856,0.050955414012738856,0.01910828025477707,0.11889596602972399,0.0,0.18471337579617833,0.014861995753715499,0.029723991507430998,0.08917197452229299,0.01910828025477707,0.12101910828025478,0.01910828025477707,0.0,0.0,0.1316348195329087,0.0,0.9660194174757282,0.37154989384288745,29.0,14.172413793103448,6.0,4.554761313868613,2.1105497382198957,4.902484472049689,2.631024258760108,0.1738935179882638,4.113019129325604,0.5158150851581509,411.0
483,3,0.06088992974238876,0.07494145199063232,0.06323185011709602,0.11007025761124122,0.0234192037470726,0.09133489461358314,0.0,0.13817330210772832,0.00234192037470726,0.05620608899297424,0.14285714285714285,0.00234192037470726,0.09601873536299765,0.02576112412177986,0.0,0.00234192037470726,0.11007025761124122,0.0,0.7066666666666667,0.3583138173302108,30.0,12.233333333333333,10.0,4.701766393442623,2.1140683229813666,4.624736842105263,2.582142857142857,0.19145550088715746,3.747285183270772,0.5231607629427792,367.0
484,2,0.04295942720763723,0.08353221957040573,0.050119331742243436,0.07637231503579953,0.021479713603818614,0.0477326968973747,0.00477326968973747,0.10739856801909307,0.00477326968973747,0.028639618138424822,0.19331742243436753,0.007159904534606206,0.17422434367541767,0.016706443914081145,0.0,0.0,0.14081145584725538,0.0,0.715,0.3556085918854415,49.0,6.795918367346939,8.0,4.665786144578313,2.091153846153846,4.725563909774436,2.7613861386138616,0.201447210828757,4.465912772387993,0.5568862275449101,334.0
485,2,0.048426150121065374,0.06537530266343826,0.05569007263922518,0.08958837772397095,0.0387409200968523,0.07506053268765134,0.007263922518159807,0.1162227602905569,0.0,0.03389830508474576,0.17191283292978207,0.009685230024213076,0.14043583535108958,0.024213075060532687,0.0,0.0,0.1234866828087167,0.0,0.6794258373205742,0.3559322033898305,43.0,7.813953488372093,11.0,4.769454166666667,2.10983552631579,4.662445255474452,2.5639999999999996,0.19570161232375094,4.720247990206668,0.5089285714285714,336.0
486,3,0.06209850107066381,0.08779443254817987,0.032119914346895075,0.08565310492505353,0.023554603854389723,0.10492505353319058,0.0,0.1841541755888651,0.0021413276231263384,0.047109207708779445,0.13704496788008566,0.004282655246252677,0.10492505353319058,0.008565310492505354,0.0,0.0,0.11563169164882227,0.0,0.7931034482758621,0.3297644539614561,42.0,9.952380952380953,11.0,4.69947865707434,2.0916578947368425,5.035611285266458,2.4950781250000005,0.1565560594031205,4.412546652119334,0.39712918660287083,418.0
487,1,0.05822784810126582,0.07341772151898734,0.05569620253164557,0.10632911392405063,0.05063291139240506,0.04050632911392405,0.0,0.11645569620253164,0.012658227848101266,0.03291139240506329,0.16962025316455695,0.002531645569620253,0.13164556962025317,0.030379746835443037,0.0,0.0,0.1189873417721519,0.0,0.6764705882352942,0.38734177215189874,25.0,13.44,15.0,4.830453869047619,2.1297124600638977,4.541553030303032,2.529203821656051,0.2097068987576697,4.128183641433716,0.4880952380952381,336.0
488,4,0.054187192118226604,0.059113300492610835,0.06403940886699508,0.07635467980295567,0.027093596059113302,0.04926108374384237,0.0049261083743842365,0.07635467980295567,0.0,0.03201970443349754,0.19704433497536947,0.007389162561576354,0.2044334975369458,0.022167487684729065,0.0,0.0,0.12561576354679804,0.0,0.6842105263157895,0.3522167487684729,38.0,8.18421052631579,11.0,4.892487781350483,2.091883561643835,4.82773076923077,2.5321993127147766,0.24982551938295364,3.637526895850897,0.5,312.0
489,3,0.04697986577181208,0.07606263982102908,0.03803131991051454,0.06040268456375839,0.015659955257270694,0.08053691275167785,0.006711409395973154,0.14541387024608501,0.0044742729306487695,0.03131991051454139,0.1767337807606264,0.0044742729306487695,0.16331096196868009,0.015659955257270694,0.0,0.0,0.1342281879194631,0.0,0.7799043062200957,0.32662192393736017,47.0,7.851063829787234,4.0,4.807477989130435,2.0734441087613296,4.472989690721649,2.705976331360947,0.17824035862756105,4.33255310492082,0.4986449864498645,369.0
490,3,0.05333333333333334,0.07733333333333334,0.050666666666666665,0.07733333333333334,0.04,0.058666666666666666,0.005333333333333333,0.112,0.0,0.02666666666666667,0.17333333333333334,0.02666666666666667,0.14133333333333334,0.013333333333333334,0.0,0.0,0.144,0.0,0.7627118644067796,0.37866666666666665,31.0,10.225806451612904,13.0,4.745806666666666,2.071003584229391,4.579645669291339,2.6156701030927834,0.18516437696525828,4.41949678350378,0.5379746835443038,316.0
491,4,0.035046728971962614,0.11448598130841121,0.028037383177570093,0.08644859813084112,0.028037383177570093,0.13551401869158877,0.0,0.1822429906542056,0.016355140186915886,0.02336448598130841,0.07242990654205607,0.04205607476635514,0.11448598130841121,0.014018691588785047,0.0,0.0,0.10747663551401869,0.0,0.719047619047619,0.32710280373831774,20.0,18.75,10.0,4.633272479564033,2.1213333333333333,5.025376344086022,2.5681707317073172,0.19929716006852685,3.657619762420654,0.4973404255319149,376.0
492,3,0.02349869451697128,0.05221932114882506,0.05221932114882506,0.06788511749347259,0.005221932114882507,0.057441253263707574,0.005221932114882507,0.1174934725848564,0.0,0.04699738903394256,0.1801566579634465,0.010443864229765013,0.2297650130548303,0.007832898172323759,0.0,0.0,0.14360313315926893,0.0,0.7962962962962963,0.2845953002610966,60.0,4.616666666666666,3.0,4.535958974358975,2.0513469387755103,4.561004784688996,2.6993939393939397,0.18708360238244462,4.782135118608889,0.5631768953068592,277.0
493,3,0.035443037974683546,0.12151898734177215,0.06329113924050633,0.04050632911392405,0.0379746835443038,0.07088607594936709,0.0,0.15443037974683543,0.002531645569620253,0.0379746835443038,0.13670886075949368,0.0,0.11392405063291139,0.027848101265822784,0.0,0.0,0.15443037974683543,0.002531645569620253,0.8563829787234043,0.44050632911392407,24.0,14.416666666666666,14.0,4.567289534883721,2.057229299363057,4.62125,2.6846105919003116,0.18483901148588927,4.005174567302068,0.5375722543352601,346.0
494,2,0.04262295081967213,0.029508196721311476,0.03934426229508197,0.13442622950819672,0.003278688524590164,0.009836065573770493,0.009836065573770493,0.03278688524590164,0.003278688524590164,0.05573770491803279,0.19344262295081968,0.01639344262295082,0.32131147540983607,0.009836065573770493,0.0,0.0,0.09836065573770492,0.0,0.4744525547445255,0.22295081967213115,68.0,2.8823529411764706,6.0,4.999148205128205,2.0999408284023673,4.327364864864865,2.551875,0.24221100217054883,4.159172811006245,0.4489795918367347,196.0
495,3,0.047619047619047616,0.061224489795918366,0.049886621315192746,0.061224489795918366,0.04308390022675737,0.061224489795918366,0.0022675736961451248,0.15873015873015872,0.013605442176870748,0.036281179138321996,0.14285714285714285,0.02040816326530612,0.14512471655328799,0.011337868480725623,0.0,0.0022675736961451248,0.14285714285714285,0.0,0.9214659685863874,0.35600907029478457,34.0,10.882352941176471,17.0,4.643155342465754,2.1036222910216718,4.8862,2.6574153846153847,0.18481503437065877,4.557259836504536,0.527027027027027,370.0
496,3,0.04428904428904429,0.12354312354312354,0.04895104895104895,0.02564102564102564,0.027972027972027972,0.13752913752913754,0.0,0.20046620046620048,0.002331002331002331,0.016317016317016316,0.0979020979020979,0.009324009324009324,0.10023310023310024,0.02564102564102564,0.0,0.0,0.13986013986013987,0.0,0.9489795918367347,0.41025641025641024,20.0,19.1,11.0,4.386817414248021,2.033306010928962,5.002983606557376,2.7761818181818185,0.1603915020402982,4.200040709972382,0.4869109947643979,382.0
497,3,0.049723756906077346,0.06353591160220995,0.024861878453038673,0.049723756906077346,0.016574585635359115,0.0718232044198895,0.022099447513812154,0.12430939226519337,0.0,0.024861878453038673,0.09668508287292818,0.06629834254143646,0.24585635359116023,0.019337016574585635,0.0,0.0,0.12430939226519337,0.0,0.8863636363636364,0.2983425414364641,55.0,4.7272727272727275,4.0,4.251304417670683,1.9704072398190047,4.956783625730994,2.737401960784314,0.1778680385469492,4.801808556994876,0.6269230769230769,260.0
